conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,8286E+18;Wed Aug 28 01:11:25 +0000 2024;0;Bukan Istana Garuda Karya Nyoman Nuarta Inilah Juara 1 Sayembara Desain IKN yang Tak Dipakai Jokowi karena.... https://t.co/NJhX1kAId9;1,8286E+18;;;in;;0;0;0;https://x.com/m_amamy/status/1828601247471149457;1366082984;m_amamy
1,82834E+18;Tue Aug 27 07:56:00 +0000 2024;0;Bukan Istana Garuda Karya Nyoman Nuarta Inilah Juara 1 Sayembara Desain IKN yang Tak Dipakai Jokowi karena.... https://t.co/4RWijriGVZ;1,82834E+18;;;in;Indonesia;0;0;0;https://x.com/candrayudag/status/1828340675127243164;1374088141;candrayudag
1,82822E+18;Tue Aug 27 00:09:29 +0000 2024;0;Bukan Istana Garuda Karya Nyoman Nuarta Inilah Juara 1 Sayembara Desain IKN yang Tak Dipakai Jokowi karena.... @myputun https://t.co/kBAEHQ3Rrf;1,82822E+18;;;in;Al Mulku, Moloku Kie Raha;0;0;0;https://x.com/PutunMy/status/1828223274314276924;1,56748E+18;PutunMy
1,82819E+18;Mon Aug 26 21:40:43 +0000 2024;1; NAGARA RIMBA NUSA Ternyata ini Pemenangnya Bukan Istana Garuda Karya Nyoman Nuarta Inilah Juara 1 Sayembara Desain IKN yang Tak Dipakai Jokowi karena.... https://t.co/t5YIpjYs7i;1,82819E+18;;;in;Solo (Bekasi Timur), Indonesia;0;0;1;https://x.com/SETYAKI22965702/status/1828185833008210393;1,32236E+18;SETYAKI22965702
1,82808E+18;Mon Aug 26 14:26:23 +0000 2024;0;Sahabat Wantimpres sudah tahu tentang filosofi di balik megahnya Istana Negara di IKN Nusantara? Nyoman Nuarta adalah putra bangsa di balik desain megah Istana Negara di IKN Nusantara menghidupkan simbol Garuda sebagai lambang kebesaran Indonesia. Yuk simak info lengkapnya https://t.co/e6vldHV3yq;1,82808E+18;https://pbs.twimg.com/media/GV6h6EDbQAAqhi7.jpg;;in;;0;0;0;https://x.com/WantimpresRI/status/1828076531626991780;1,33436E+18;WantimpresRI
1,82795E+18;Mon Aug 26 05:51:14 +0000 2024;0;Pada keren yg juara 1 mencerminkan nuansa modern dan futuristik ... Bukan Istana Garuda Karya Nyoman Nuarta Inilah Juara 1 Sayembara Desain IKN yang Tak Dipakai Jokowi karena.... https://t.co/VmrJgfpzc9;1,82795E+18;;;in;Indonesian;0;0;0;https://x.com/Bons631/status/1827946890434060313;1,34732E+18;Bons631
1,82749E+18;Sun Aug 25 16:15:26 +0000 2024;0;@AiraNtieReal Trlps dri jokowi msk desain gdung ikn di bwt oleh sniman kels dunia dibngun di atas negara mju dg kpala negarany yg disgani seluruh makhluk bumi sy akn ttp mngtkn hal yg sm kreatif tpi tdk mirip garuda bhkn mski mmiliki bntuk yg lbih sderhna;1,82774E+18;;AiraNtieReal;in;;0;0;0;https://x.com/sufi69fitriani/status/1827741587235110974;1,67721E+18;sufi69fitriani
1,82704E+18;Fri Aug 23 17:51:57 +0000 2024;1;Luar Biasa! Desain Interior Istana Garuda IKN Karya Anak Bangsa fomo rans mulyono kompas polisi jangan lengah erina kiky takedown mahasiswa raja jawa pkpu ruu pilkada #KawalPutusanMK https://t.co/o9TwugP4fy;1,82704E+18;https://pbs.twimg.com/media/GVry2MIa8AIqlv3.jpg;;in;;0;0;1;https://x.com/RajaHadian/status/1827041098268864672;1,63076E+18;RajaHadian
1,82688E+18;Fri Aug 23 07:09:19 +0000 2024;3;Warna Tembaga Lambang Garuda IKN Ternyata warna hitam pada lambang Garuda IKN tersebut bukanlah sebuah kesalahan atau kekurangan. Warna tersebut merupakan hasil dari proses oksidasi alami pada tembaga. Menurut Desain Istana Garuda Ibu Kota Nusantara (IKN) seniman I Nyoman https://t.co/QT9rQpNXZ0;1,82688E+18;https://pbs.twimg.com/ext_tw_video_thumb/1826879291801698305/pu/img/LoLB-mOw-qgYv1OE.jpg;;in;Jakarta Capital Region, Indone;5;2;2;https://x.com/_AnnisaKarisma/status/1826879374064582981;1,09264E+18;_AnnisaKarisma
1,82606E+18;Wed Aug 21 00:55:34 +0000 2024;1;SUDAH !100 X JANGAN IKN MULU ! NGURUS KANDANG IBLIS RAKYAT INDONESIA DI BIAR KAN MATI KELAPARAN.ISTANA KAMPRET MULU DI PIKIRIN RAKYAT TUH URUSIN Tak Hanya Patung Garuda yang Gagal Total Bagaimana dengan Desain 'Nagara Rimba Nusa' di IKN? https://t.co/Igvbqpncze;1,82606E+18;;;in;;0;0;1;https://x.com/fransis74201222/status/1826060543020670983;1,56528E+18;fransis74201222
1,82602E+18;Tue Aug 20 22:30:35 +0000 2024;0;Istana Kepresidenan dan Istana Garuda di Ibu Kota Nusantara (IKN) hadir dengan arsitekturnya yang megah tetapi juga dengan desain interiornya yang me... https://t.co/pZV9csotRW;1,82602E+18;;;in;;0;0;0;https://x.com/inilahdotcom/status/1826024056455573628;46693036;inilahdotcom
1,82482E+18;Sat Aug 17 14:41:55 +0000 2024;0;Istana Ketersesatan Negara......tempat kumpul para penyamun negeri.....Sempat Dicibir Tak Sesuai Ekspektasi Ternyata Ini 3 Perbedaan Istana Garuda IKN dengan Desain Awal Karya I Nyoman Nuarta https://t.co/DNUdijEApA;1,82482E+18;;;in;;0;0;0;https://x.com/agungtriat53466/status/1824818949139439957;1,7548E+18;agungtriat53466
1,82477E+18;Sat Aug 17 11:17:44 +0000 2024;0;Jika Konsep Desain Istana Kepresidenan IKN Ikonik Burung Garuda -Dibuat Oleh AI #burunggarudaAI #patunggarudaAI #desain #gedung #IKNKotaModern https://t.co/6HZwkvjpaZ;1,82477E+18;https://pbs.twimg.com/media/GVLgOFEaIAEDmCt.jpg;;in;;0;0;0;https://x.com/Jahidinjakarta/status/1824767563051753983;1,77731E+18;Jahidinjakarta
1,82476E+18;Sat Aug 17 10:28:08 +0000 2024;0;Usulan terbuka 1.Ayo bangun IKN dg kedepankan nuansa lokal cth pilar Istana Garuda dipakai nuansa Papua sampe Aceh 2.Gedung2 K/L dibangun dg desain rmh adat se Indonesia misal Kemkeu-Papua Kemdagri-Riau KKP-Maluku Priwisata-Bali Kemhut-Kalbar dstnya @jokowi @prabowo @gibran_tweet;1,82476E+18;;;in;Papua Barat, Indonesia;0;0;0;https://x.com/pace_M_/status/1824755082044530823;7,4194E+17;pace_M_
1,8247E+18;Sat Aug 17 06:50:16 +0000 2024;0;Gw nggak kenal beliau. Yg jelas beliau seniman yang sudah melalui verifikasi detail dari Mega IKN minimal. Hormatilah karyanya... Desain Istana Garuda IKN oleh Nyoman Nuarta Tuai Kritik IAI: Masyarakat Tidak Boleh Disesatkan.. https://t.co/zEATIrKNr1;1,8247E+18;;;in;BSD.Tangerang;0;1;0;https://x.com/pandamanda1299/status/1824700254618521630;1,70893E+18;pandamanda1299
1,82468E+18;Sat Aug 17 05:30:00 +0000 2024;1;Menggunakan burung Garuda sebagai desain yang ikonik Istana Garuda disebut-sebut akan menjadi kebanggaan masyarakat Indonesia di ibu kota baru Ibu Kota Nusantara (IKN). https://t.co/7qY74zmTNT;1,82468E+18;;;in;DKI Jakarta, Indonesia;0;0;0;https://x.com/Faktacom_/status/1824680053999014349;1,30866E+18;Faktacom_
1,82468E+18;Sat Aug 17 05:10:44 +0000 2024;0;Nyoman Nuarta bilang konsep Istana Garuda IKN murni dari pemikirannya sendiri. Lalu apa gunanya sayembara dg biaya milyaran! Kembalikan biaya dan hadiah sayembara desain istana IKN ke KAS NEGARA! @KemenPU @KemenkeuRI @jokowi @DPR_RI @prabowo @kompascom @KPK_RI https://t.co/R9uiFVVUyw;1,82468E+18;https://pbs.twimg.com/media/GVKMbEBaEAIVGul.jpg;;in;;0;0;0;https://x.com/ganjaransejati/status/1824675203596816457;1,69508E+18;ganjaransejati
1,82466E+18;Sat Aug 17 03:57:36 +0000 2024;0;Penampakkan Background Istana Negara IKN burung garuda dr dekat. Tetap suram dan kurang gagah warnanya gelap mengapa tidak di desain dgn warna bendera kepala tegak dan pelatuk nya agak sedikit keatas nampak baik mengepakkan sayap lebarnya menguasai dunia https://t.co/vTfr0ByeD5;1,82466E+18;;;in;;0;0;0;https://x.com/ENS53311139/status/1824656799364157518;1,1681E+18;ENS53311139
1,82332E+18;Sat Aug 17 00:23:40 +0000 2024;0;@setkabgoid @jokowi @Kiyai_MarufAmin Usulan terbuka 1.Berharap IKN dibangun dg kedepankan nuansa lokal cth pilar Istana Garuda dipakai nuansa Papua sampe Aceh 2.Gedung2 K/L dibangun dg desain rmh adat se Indonesia cth Kemkeu-Papua Kemdagri-Riau KKP-Maluku;1,8246E+18;;setkabgoid;in;Papua Barat, Indonesia;0;0;0;https://x.com/pace_M_/status/1824602960829284817;7,4194E+17;pace_M_
1,82285E+18;Sat Aug 17 00:23:26 +0000 2024;0;@CNNIndonesia @jokowi Usulan terbuka 1.Berharap IKN dibangun dg kedepankan nuansa lokal cth pilar Istana Garuda dipakai nuansa Papua sampe Aceh 2.Gedung2 K/L dibangun dg desain rmh adat se Indonesia cth Kemkeu-Papua Kemdagri-Riau KKP-Maluku Pariwisata-Bal;1,8246E+18;;CNNIndonesia;in;Papua Barat, Indonesia;0;0;0;https://x.com/pace_M_/status/1824602904763961449;7,4194E+17;pace_M_
1,82264E+18;Sat Aug 17 00:22:29 +0000 2024;0;@HusinShihab Usulan terbuka 1.Berharap IKN dibangun dg kedepankan nuansa lokal cth pilar Istana Garuda dipakai nuansa Papua sampe Aceh 2.Gedung2 K/L dibangun dg desain rmh adat se Indonesia cth Kemkeu-Papua Kemdagri-Riau KKP-Maluku Pariwisata-Bali dstnya;1,8246E+18;;HusinShihab;in;Papua Barat, Indonesia;0;0;0;https://x.com/pace_M_/status/1824602665642496033;7,4194E+17;pace_M_
1,8246E+18;Fri Aug 16 23:52:12 +0000 2024;0;Istana Kaum Tersesat....Respons Nyoman Nuarta soal Asosiasi yang Menolak Desain Istana Garuda IKN: Bisa Gak Dia Bikin? https://t.co/TZIEWNyrIE;1,8246E+18;;;in;;0;0;0;https://x.com/agungtriat53466/status/1824595046139887770;1,7548E+18;agungtriat53466
1,82443E+18;Fri Aug 16 13:14:37 +0000 2024;0;Istana Korupsi Kolusi dan Nepotisme.....sarang para penyamun negeri....Puji Desain Istana Garuda IKN JG: Beda dengan yang Lain https://t.co/sinPG3Um9s;1,82443E+18;;;in;;0;0;0;https://x.com/agungtriat53466/status/1824434591530357158;1,7548E+18;agungtriat53466
1,82441E+18;Fri Aug 16 11:55:41 +0000 2024;5;Dibalik desain patung Garuda IKN yang dikritik tidak sesuai ternyata saat malam hari patung tersebut sangat mewah dan indah. Patung Istana Garuda raksasa yang ada di IKN tersebut akan menjadi latar dari upacara HUT ke-79 RI pada 17 Agustus 2024. #BournePost #TheBournePost https://t.co/TenB2M4mgI;1,82441E+18;https://pbs.twimg.com/media/GVGfhTNaEAIfrFq.jpg;;in;;0;2;0;https://x.com/thebournepost/status/1824414726715216006;1,76167E+18;thebournepost
1,82435E+18;Fri Aug 16 07:30:00 +0000 2024;15;Desain Istana Garuda IKN Oleh Nyoman Nuarta Tuai Kritik IAI: Masyarakat Tidak Boleh Disesatkan! https://t.co/N0NropM9GU;1,82435E+18;;;in;Indonesia;1;2;3;https://x.com/democrazymedia/status/1824347864442839462;1,2438E+18;democrazymedia
1,82426E+18;Fri Aug 16 01:25:02 +0000 2024;0;IAI Jelaskan Kriteria Seseorang Bisa Disebut Arsitek Nyoman Nuarta Masuk Kategori? IAI menjelaskan definisi arsitek mengikuti ramainya pro dan kontra terhadap desain Istana Garuda IKN yang dirancang oleh I Nyoman Nuarta. https://t.co/pCqz5fvA5G;1,82426E+18;;;in;dʒəmɪrəˈwaɪ;0;0;0;https://x.com/drafdigital/status/1824256016701063374;7540702;drafdigital
1,82424E+18;Fri Aug 16 00:23:03 +0000 2024;0;Terpopuler: IAI Tanggapi Kritik soal Desain Istana Garuda IKN Kronologi Anggota Paskibraka Dilarang Berjilbab. Berita terpopuler bisnis pada Kamis 15 Agustus 2024 dimulai dari tanggapan IAI soal ramai kritik atas desain Istana Garuda di IKN. https://t.co/Etj3dNBxVE;1,82424E+18;;;in;dʒəmɪrəˈwaɪ;0;0;0;https://x.com/drafdigital/status/1824240421490344405;7540702;drafdigital
1,82423E+18;Thu Aug 15 23:54:14 +0000 2024;0;Terpopuler: IAI Tanggapi Kritik soal Desain Istana Garuda IKN Kronologi Anggota Paskibraka Dilarang Berjilbab https://t.co/L3MjelBiII #TempoBisnis;1,82423E+18;;;in;Indonesia;0;0;0;https://x.com/tempodotco/status/1824233168330952996;18129942;tempodotco
1,82408E+18;Thu Aug 15 14:01:52 +0000 2024;0;Nyoman_nuarta;;;;;;;;;;;
1,82408E+18;Thu Aug 15 13:36:00 +0000 2024;0;Masih g percaya kalo beda konsepnya... Perbedaan Istana Garuda IKN dengan Desain Awal Nyoman Nuarta https://t.co/gZ7kouDCm2;1,82408E+18;;;in;Yogyakarta;0;0;0;https://x.com/Taufiq_K/status/1824077582901637439;214136973;Taufiq_K
1,82404E+18;Thu Aug 15 10:48:35 +0000 2024;0;Desain Istana Garuda IKN oleh Nyoman Nuarta Tuai Kritik IAI: Masyarakat Tidak Boleh Disesatkan.. https://t.co/LaOAT8NeQ8 #TempoBisnis;1,82404E+18;;;in;Indonesia;1;1;0;https://x.com/tempodotco/status/1824035452250403044;18129942;tempodotco
1,82399E+18;Thu Aug 15 07:40:34 +0000 2024;0;Mengenal Lebih Dekat Desain Istana Garuda di IKN dengan 13 Bangunan Utama BACA SELENGKAPNYA DISINI ⬇️⬇️⬇️ https://t.co/YaZt9WoWPp;1,82399E+18;;;in;Indonesia;0;0;0;https://x.com/telisik_id/status/1823988135547822421;1,23477E+18;telisik_id
1,8235E+18;Tue Aug 13 23:17:24 +0000 2024;16;Pembangunan IKN dengan konsep smart city yang bersinergi dengan alam merupakan pembangunan perpaduan teknologi dan seni karya anak bangsa. Istana Garuda menggunakan material pilihan desain Nyoman Nuarta. ~~~ Elkan Cut Intan Nabila Bahlil Milan Manchester United #viralvideo https://t.co/3hZByf951t;1,8235E+18;https://pbs.twimg.com/media/GU5eyNzb0AAesIB.jpg;;in;DKI Jakarta, Indonesia;0;4;14;https://x.com/rasa2086/status/1823499124622418146;1,29049E+18;rasa2086
1,82349E+18;Tue Aug 13 22:42:37 +0000 2024;0;I Gusti Agung Rai Wirawijaya Sebut Desain Istana Garuda IKN Mirip seperti di Film Drakula https://t.co/03u2xX6jON #pdiperjuangan;1,82349E+18;;;in;Jakarta, Indonesia;0;0;0;https://x.com/GesuriID/status/1823490369184784707;584835300;GesuriID
1,82338E+18;Tue Aug 13 15:14:47 +0000 2024;0;Tadinya gua punya opini yang lumayan oposisi terkait patung garuda di istana ikn. Tapi setelah tau itu warnanya gelap gegara pake perunggu jadi opini saya jadi lebih baik. Itu di desain biar kaya patung liberty puluhan tahun kemudian jadi biru ntar gegara oksidasi;1,82338E+18;;;in;Bekasi, Jawa Barat;0;0;0;https://x.com/Ferdians_syah/status/1823377667955282391;357544854;Ferdians_syah
1,82337E+18;Tue Aug 13 15:06:46 +0000 2024;0;jadi balik lagi ke desain kawasan IKN semua simbol² persatuan atau yg menyatukan bangsa telah diserap oleh pemenang sayembara . Sehingga pada desain bangunan Istana Negara kurang elok kalo hanya mengambil simbol dari satu daerah/pulau/etnis karena itu dipilihlah Garuda.;1,82338E+18;;berbachti;in;;0;0;0;https://x.com/berbachti/status/1823375650436362268;1,52332E+18;berbachti
1,82336E+18;Tue Aug 13 13:54:41 +0000 2024;0;Nyoman Nuarta: Mereka Sangka Segala Macam Saya yang Kerjakan. Desainer atau perancang Istana Garuda di IKN Kaltim Nyoman Nuarta mengungkapkan Desain ISTANA melibatkan 44 ahli demi menciptakan Aspek Keamanan dan Ketahanan Bangunan. https://t.co/lm7RgNvqAW @beritasatu https://t.co/tdBfHpR7YX;1,82336E+18;https://pbs.twimg.com/media/GU3d_XWbIAAIdkk.jpg;;in;Indonesia;0;0;0;https://x.com/chirp_sitto/status/1823357508720943370;4840548266;chirp_sitto
1,82328E+18;Tue Aug 13 08:43:09 +0000 2024;0;Ketua Umum AMI Apresiasi Desain Istana Garuda IKN https://t.co/flZPfRGadQ #InvestorDaily #investasi #Saham;1,82328E+18;;;in;Jakarta, Indonesia;0;0;0;https://x.com/InvestorID/status/1823279109331656758;238091066;InvestorID
1,82324E+18;Tue Aug 13 06:23:35 +0000 2024;5;Menkominfo Budi Arie Setiadi menegaskan desain dan karya arsitektur istana garuda di IKN menjadi kebanggaan nasional Audrey Nahan Gempa Kenceng Dingin BMKG Waduh Pati Kerasa Airlangga Garuda Manggarai 仙台育英 智弁和歌山 #giants #sbhawks #seibulions #lovefighters #chibalotte https://t.co/2zJxxRUZi5;1,82324E+18;https://pbs.twimg.com/ext_tw_video_thumb/1823243303229571072/pu/img/xnGyC32zHFoUPts7.jpg;;in;pontianak;0;1;0;https://x.com/AdisanyotoDini/status/1823243985445679485;1,61889E+18;AdisanyotoDini
1,82324E+18;Tue Aug 13 06:00:03 +0000 2024;0;Istana Garuda Ibu Kota Nusantara (IKN) memiliki desain yang khas di mana terdapat rangka yang membentuk sebuah sayap yang lebar dan berlapis. #IKN #IstanaGaruda #MedcomId https://t.co/7OpuqDYUwz;1,82324E+18;;;in;Jakarta Capital Region, Indone;0;0;0;https://x.com/medcom_id/status/1823238063864365229;9,02838E+17;medcom_id
1,82324E+18;Tue Aug 13 05:56:24 +0000 2024;1;Menkominfo Budi Arie Setiadi menegaskan desain dan karya arsitektur istana garuda di IKN menjadi kebanggaan nasional Audrey Nahan Gempa Kenceng Dingin BMKG Waduh Pati Kerasa Airlangga Garuda Manggarai 仙台育英 智弁和歌山 #giants #sbhawks #seibulions #lovefighters #chibalotte https://t.co/bWNeRFvdOx;1,82324E+18;https://pbs.twimg.com/ext_tw_video_thumb/1823236389976334336/pu/img/an8HvQVGn25ij_51.jpg;;in;lombok;0;0;0;https://x.com/triajoann/status/1823237144875499704;1,75662E+18;triajoann
1,82323E+18;Tue Aug 13 05:38:36 +0000 2024;4;Menkominfo Budi Arie Setiadi menegaskan desain dan karya arsitektur istana garuda di IKN menjadi kebanggaan nasional Audrey Nahan Gempa Kenceng Dingin BMKG Waduh Pati Kerasa Airlangga Garuda Manggarai 仙台育英 智弁和歌山 #giants #sbhawks #seibulions #lovefighters #chibalotte https://t.co/AOVn1z5Tw3;1,82323E+18;https://pbs.twimg.com/ext_tw_video_thumb/1823231924447637505/pu/img/P-gZMpyngKfAu6Ft.jpg;;in;Istana Negara;0;0;0;https://x.com/JokowiKisah/status/1823232668659851639;1,65324E+18;JokowiKisah
1,82323E+18;Tue Aug 13 05:26:16 +0000 2024;0;Nyoman menegaskan desain kerangka 'sayap' di Istana Garuda IKN bentuknya hendak memeluk. Hal ini bermakna bahwa Burung Garuda sebagai Lambang Negara sedang melindungi bangsa Indonesia. Desain Istana Garuda ini adalah hasil kreasi orisinalnya tanpa meniru karya orang lain. https://t.co/mzuzcbGBxH;1,82323E+18;https://pbs.twimg.com/media/GU1poA8aMAAhh6O.jpg;inilahdotcom;in;;0;0;0;https://x.com/inilahdotcom/status/1823229565281714519;46693036;inilahdotcom
1,82323E+18;Tue Aug 13 05:26:14 +0000 2024;0;Istana Garuda di Ibu Kota Nusantara (IKN) saat ini tengah menjadi perhatian masyarakat. Banyak yang berkomentar desainnya terkesan mistis dan gelap. Perancang Istana Garuda Nyoman Nuarta mengatakan desain rancangannya dibuat agar bangunan tersebut terlihat berwibawa berbeda https://t.co/Kvb4Lh6eYr;1,82323E+18;https://pbs.twimg.com/media/GU1pnaJbAAArJ4A.jpg;;in;;0;1;0;https://x.com/inilahdotcom/status/1823229556658204689;46693036;inilahdotcom
1,82322E+18;Tue Aug 13 04:51:16 +0000 2024;7;Menkominfo Budi Arie Setiadi menegaskan desain dan karya arsitektur istana garuda di IKN menjadi kebanggaan nasional Audrey Nahan Gempa Kenceng Dingin BMKG Waduh Pati Kerasa Airlangga Garuda Manggarai 仙台育英 #giants #sbhawks #seibulions #lovefighters #chibalotte https://t.co/8TYVOeDfD2;1,82322E+18;https://pbs.twimg.com/ext_tw_video_thumb/1823220145638326272/pu/img/9fpkrQkT4j3-xovV.jpg;;in;Istana Negara;0;1;0;https://x.com/JokowiSemua/status/1823220754328207728;1,65867E+18;JokowiSemua
1,82321E+18;Tue Aug 13 04:24:07 +0000 2024;0;Desain Istana Garuda di Ibu Kota Negara (IKN) Nusantara Kalimantan Timur mendapat sindiran netizen. Menkominfo Budi Arie Setiadi Pun memberi respons. Kira-kira apa ya responnya? yuk cek vidio berikut! #detikinet #ikn #ibukotanusantara #istananegaraiknnusantara https://t.co/ojDvsfCo2v;1,82321E+18;https://pbs.twimg.com/ext_tw_video_thumb/1823213890051665920/pu/img/lpaBcEZmDd84BGOJ.jpg;;in;Jakarta, Indonesia;0;0;0;https://x.com/detikinet/status/1823213923148984343;135815019;detikinet
1,82321E+18;Tue Aug 13 04:13:40 +0000 2024;0;Kontroversi Desain Istana Garuda di IKN: Arsitek Nyoman Nuarta Jelaskan Filosofi di Baliknya https://t.co/XFrFbux6eJ https://t.co/aQ6YyWieob;1,82321E+18;https://pbs.twimg.com/media/GU1ZASyawAAm6ZY.jpg;;in;;0;0;0;https://x.com/Gardapublik_id/status/1823211290795598072;1,70251E+18;Gardapublik_id
1,82319E+18;Tue Aug 13 02:58:07 +0000 2024;0;Iya ya. Baru nyadar malah soal sayembara desain IKN ini. Kenapa ga dipake sih? Ini aja yang difoto bagus bgt. Lebih berkarakter. Istana Garuda itu terlalu harfiah ga sih? Kan ga semua ttg Indonesia harus ada Garuda-nya. Kesannya gak imajinatif desain yg sekarang tu.;1,82319E+18;;;in;vanuatu;0;0;0;https://x.com/Nur60697237Siti/status/1823192281165275226;1,55193E+18;Nur60697237Siti
1,82319E+18;Tue Aug 13 02:57:14 +0000 2024;0;Putu Rudana Sebut Desain Istana Garuda IKN Karya Orisinal Anak Bangsa #IstanaGaruda https://t.co/bff5JmQ7Aa;1,82319E+18;;;in;Indonesia;0;0;0;https://x.com/jpnncom/status/1823192056941998357;79130206;jpnncom
1,82318E+18;Tue Aug 13 02:06:08 +0000 2024;0;Puji Desain Istana Garuda IKN Putu Rudana: Karya Orisilinalitas Anak Bangsa https://t.co/JpDhsD14TB;1,82318E+18;;;in;;0;0;0;https://x.com/VIVAcoid/status/1823179199156506855;41730943;VIVAcoid
1,82317E+18;Tue Aug 13 01:18:41 +0000 2024;5;Desainer atau perancang Istana Garuda Ibu Kota Nusantara (IKN) Nyoman Nuarta mengungkapkan bahwa desain istana tersebut melibatkan 44 orang ahli demi menciptakan aspek keamanan dan ketahanan bangunan yang akan menjadi simbol nasional tersebut. ~N #IKN #IstanaGaruda https://t.co/2DIGj7qDnq;1,82317E+18;https://pbs.twimg.com/media/GU0wvpmWYAA6Y4q.jpg;;in;Jakarta;1;1;1;https://x.com/kompascom/status/1823167258698334468;23343960;kompascom
1,82281E+18;Mon Aug 12 23:59:09 +0000 2024;0;@boahaya Selamat pagi Kami dari CNNIndonesiaTV program Connected pukul 13.00 WIB (https://t.co/ns6OyEQSsE) izin memasukkan cuitan anda di program kami dalam topik: Desain Istana Garuda IKN Jawaban kami tunggu sampai pukul 12.00 wib. Terimakasih.;1,82315E+18;;boahaya;in;Indonesia;0;1;0;https://x.com/CNNIDdaily/status/1823147239822541235;3306771829;CNNIDdaily
1,82312E+18;Mon Aug 12 22:00:17 +0000 2024;0;1. Istana Presiden Desain Istana Presiden IKN yang paling mencuri perhatian adalah bentuknya yang terinspirasi dari burung garuda. Burung garuda sebagai lambang negara dipilih untuk merepresentasikan persatuan;1,82312E+18;;;in;;0;0;0;https://x.com/bangau_biru/status/1823117327422152735;50549323;bangau_biru
1,82303E+18;Mon Aug 12 16:35:34 +0000 2024;1;@Angkasa_19 tadi siang nemenin ojob yg S1 bergelar Ars yg pengalaman 10thn dan Ibu bergelar Dr ST MT di bidang arsitek UNTRIS mereka ngobrolin desain Istana Garuda IKN tak satupun pendapat mereka yg positif. Seorang seniman tidak kompeten di bidang arsite;1,82304E+18;;Angkasa_19;in;Mecca;0;1;0;https://x.com/iphone7decoco/status/1823035608643817605;1,13878E+18;iphone7decoco
1,823E+18;Mon Aug 12 14:09:10 +0000 2024;0;Filosofi Desain Istana Garuda IKN: Memeluk untuk Melindungi https://t.co/HjNqTQom92;1,823E+18;https://pbs.twimg.com/media/GUyXrARaoAATAKp.jpg;;in;;0;0;0;https://x.com/riwokuri1987/status/1822998766409892048;1,78204E+18;riwokuri1987
1,82299E+18;Mon Aug 12 13:52:49 +0000 2024;0;Filosofi di balik Istana Garuda IKN karya megah Nyoman Nuarta menyimpan pesan khusus yang mendalam. ️ Dengan desain yang memadukan kekuatan dan kebanggaan Istana Garuda bukan hanya simbol dari kebangkitan dan kemajuan Indonesia #IstanaGarudaIKN #Ayobacanews https://t.co/YH58w7IV4E;1,82299E+18;https://pbs.twimg.com/media/GUyT7UubUAAX4FB.jpg;;in;Kota Bandung, Jawa Barat;0;1;0;https://x.com/ayobacanews/status/1822994654826217935;1,64577E+18;ayobacanews
1,82291E+18;Mon Aug 12 08:10:00 +0000 2024;16;Perancang Istana Garuda IKN Nyoman Nuarta jawab kritik desain yang dianggap gelap dan mistis. Tak masalah atas kritik namun ia ingatkan jangan sampai bawa urusan agama. https://t.co/fRRBHz7h9H;1,82291E+18;;;in;;2;39;2;https://x.com/detikcom/status/1822908378898735288;69183155;detikcom
1,82282E+18;Mon Aug 12 07:05:42 +0000 2024;0;@Fezyal Selamat Sore Kami dari CNNIndonesiaTV program Connected pukul 13.00 WIB (https://t.co/ns6OyEQSsE) izin memasukkan cuitan anda di program kami dalam topik: Desain Istana Garuda IKN Terimakasih;1,82289E+18;;Fezyal;in;Indonesia;0;1;0;https://x.com/CNNIDdaily/status/1822892199241195722;3306771829;CNNIDdaily
1,82288E+18;Mon Aug 12 06:08:51 +0000 2024;1;Istana Garuda IKN tengah menjadi sorotan publik. Lantaran desain gelap dan dinilai identik dengan mistis. I Nyoman Nuarta adalah sosok di balik desain Istana Garuda tersebut. Siapa I Nyoman Nuarta? #istanagaruda #ikn #ibukotanegara #ibukotaindonesia #istanaikn #ohmpawat https://t.co/eEyIdKAwjs;1,82288E+18;https://pbs.twimg.com/ext_tw_video_thumb/1822877826636517376/pu/img/IjLrDecEAcjr4h0N.jpg;;in;Kota Serang, Banten;0;0;1;https://x.com/KreatifsultanId/status/1822877892193443865;9,07811E+17;KreatifsultanId
1,82287E+18;Mon Aug 12 05:32:24 +0000 2024;0;Desainer atau perancang Istana Garuda Ibu Kota Nusantara (IKN) Nyoman Nuarta mengungkapkan bahwa desain istana tersebut melibatkan 44 orang ahli demi menciptakan aspek keamanan dan ketahanan bangunan yang akan menjadi simbol nasional tersebut. https://t.co/pPTKUDLrTg;1,82287E+18;;;in;Denpasar, Bali;0;0;0;https://x.com/nusabalicom/status/1822868717925245001;2655442453;nusabalicom
1,82287E+18;Mon Aug 12 05:25:04 +0000 2024;0;Poin-poin Pembelaan Nyoman Nuarta atas Kritik Desain Istana Garuda di IKN https://t.co/fo0PX3NpTa #TempoBisnis;1,82287E+18;;;in;Indonesia;1;1;0;https://x.com/tempodotco/status/1822866872460881942;18129942;tempodotco
